timestamp,token_volume,transaction_count,unique_wallets,new_wallets,sniper_tx_count,wash_tx_count,avg_tx_size
2025-02-20 22:00:00,121801928.81274556,461,164,31,0.0,277,274434.1825962747
2025-02-20 23:00:00,244394.74494028912,819,219,32,0.0,519,5404.658751899849
2025-02-21 00:00:00,2400609.543180778,672,221,30,0.0,413,6809.335735238848
2025-02-21 01:00:00,96367963.00288425,405,164,28,0.0,230,247915.9251669249
2025-02-21 02:00:00,-455596.22415251203,429,181,29,0.0,240,3301.3061000462703
2025-02-21 03:00:00,51981911.66717087,581,154,22,0.0,393,96808.47206310718
2025-02-21 04:00:00,36109055.98839357,300,143,24,0.0,154,125549.83510743566
2025-02-21 05:00:00,6019272.616438966,258,122,15,0.0,146,34335.90866682832
2025-02-21 06:00:00,-1852642.793185787,437,143,28,0.0,272,7338.784309451668
2025-02-21 07:00:00,-3410477.660398906,570,170,28,0.0,348,14491.708568067477
2025-02-21 08:00:00,7677436.227896676,277,132,16,0.0,143,59684.030429892664
2025-02-21 09:00:00,-3168988.416053974,540,172,27,0.0,329,9898.987891989751
2025-02-21 10:00:00,-2740053.829788708,769,236,109,0.0,366,3793.0966340939895
2025-02-21 11:00:00,-6155606.898769182,207,114,16,0.0,91,38149.6214972045
2025-02-21 12:00:00,2986597.0012372723,352,143,19,0.0,187,22159.165016939154
2025-02-21 13:00:00,6418791.517613393,341,159,22,0.0,161,53329.61307313045
2025-02-21 14:00:00,-4466566.353597161,420,162,23,0.0,251,19432.233765876517
2025-02-21 15:00:00,-742087.030039309,497,164,38,0.0,330,5098.220732534047
2025-02-21 16:00:00,86968178.78009737,458,175,27,0.0,285,199084.1213782203
2025-02-21 17:00:00,10762216.623437481,378,157,22,0.0,229,33677.94229281134
2025-02-21 18:00:00,11327267.583106646,313,148,23,0.0,153,40942.668321873
2025-02-21 19:00:00,-6480.062214879996,327,114,20,0.0,216,5743.646719516984
2025-02-21 20:00:00,-184368.55178674,230,120,24,0.0,115,3933.803320817861
2025-02-21 21:00:00,99259184.12150837,283,124,18,0.0,161,356089.5723752213
2025-02-21 22:00:00,1273726.773951617,279,122,20,0.0,155,12066.255251196913
2025-02-21 23:00:00,-1191287.146704067,792,145,24,0.0,546,2564.3148322984102
2025-02-22 00:00:00,-392281.67279536003,354,161,19,0.0,191,4191.557688366995
2025-02-22 01:00:00,28288667.061120726,281,116,20,0.0,144,107863.64099846726
2025-02-22 02:00:00,-899001.276403849,291,123,15,0.0,141,6361.3151773741065
2025-02-22 03:00:00,126634.161453126,194,103,10,0.0,88,1880.438310076505
2025-02-22 04:00:00,133233387.58861616,238,103,9,0.0,121,568618.979159764
2025-02-22 05:00:00,-148426.618457134,223,83,11,0.0,139,3578.553372389184
2025-02-22 06:00:00,96575774.30619411,163,73,13,0.0,86,601808.7217643328
2025-02-22 07:00:00,-590816.211730017,137,85,16,0.0,54,6144.079371195176
2025-02-22 08:00:00,-1066475.413157447,419,102,17,0.0,227,6666.573378709263
2025-02-22 09:00:00,536954.516956854,211,85,10,0.0,95,4542.334898725735
2025-02-22 10:00:00,960507.0506260581,170,102,18,0.0,80,14363.582660054917
2025-02-22 11:00:00,385642.10877124395,198,94,11,0.0,102,7250.355417589918
2025-02-22 12:00:00,292363.135374649,222,89,9,0.0,124,4383.227886393401
2025-02-22 13:00:00,-114527.11244172999,210,101,15,0.0,114,4608.206670103476
2025-02-22 14:00:00,761988.4891062938,724,159,22,0.0,485,9973.076948794953
2025-02-22 15:00:00,80301170.03181885,233,118,12,0.0,119,357569.8847501597
2025-02-22 16:00:00,31653621.512575056,360,127,21,0.0,195,100456.68342266094
2025-02-22 17:00:00,16311727.740949491,286,104,20,0.0,164,65387.713944462535
2025-02-22 18:00:00,663788.433129063,175,105,17,0.0,82,19121.835926131127
2025-02-22 19:00:00,20369544.943020493,393,162,26,0.0,217,61233.66376329177
2025-02-22 20:00:00,1551948.1106355449,285,113,21,0.0,152,14711.826409629835
2025-02-22 21:00:00,725780.161447279,227,114,24,0.0,119,27493.176942850492
2025-02-22 22:00:00,31292503.975058883,231,111,21,0.0,117,150056.702632936
2025-02-22 23:00:00,4285882.717510006,1027,164,27,0.0,702,11278.78053151857
2025-02-23 00:00:00,17011491.331587493,401,122,22,0.0,239,47180.31438668444
2025-02-23 01:00:00,11109433.879190842,340,131,29,0.0,198,41252.23455853856
2025-02-23 02:00:00,20978340.428287975,289,110,15,0.0,169,83078.37975669677
2025-02-23 03:00:00,-913982.527976148,160,70,8,0.0,90,7089.576156376124
2025-02-23 04:00:00,8016530.807542,180,96,18,0.0,83,46962.5205741
2025-02-23 05:00:00,-313194.531097831,124,76,10,0.0,53,3280.438446821347
2025-02-23 06:00:00,41514.08826896989,170,85,15,0.0,87,19422.29631373966
2025-02-23 07:00:00,-966189.1858811481,247,118,17,0.0,127,6725.9389001584295
2025-02-23 08:00:00,151714.18780356893,222,96,12,0.0,116,12212.8882735605
2025-02-23 09:00:00,-1266093.384446134,379,110,25,0.0,223,14404.673343918781
2025-02-23 10:00:00,3144209.384389338,640,140,21,0.0,317,29810.399722899652
2025-02-23 11:00:00,-160909.209607024,193,99,36,0.0,78,4423.810143569824
2025-02-23 12:00:00,-440087.923454968,200,88,9,0.0,118,2924.34638240484
2025-02-23 13:00:00,67035273.915640116,290,131,20,0.0,156,238238.19654916495
2025-02-23 14:00:00,5457590.9182081185,214,101,15,0.0,106,39653.86662152318
2025-02-23 15:00:00,8669709.837366305,167,73,11,0.0,99,69357.56237972375
