timestamp,token_volume,transaction_count,unique_wallets,new_wallets,sniper_tx_count,wash_tx_count,avg_tx_size
2025-02-11 00:00:00,81832417.27591705,10627,757,113,0.0,9692,18082.45869375327
2025-02-11 01:00:00,105399249.15093198,7677,786,107,0.0,6568,31573.196019366733
2025-02-11 02:00:00,185271676.22639045,7680,734,117,0.0,6622,44304.949905321446
2025-02-11 03:00:00,147314796.58312187,5290,697,135,0.0,4445,66202.9865326616
2025-02-11 04:00:00,-32115427.679952245,8852,638,107,0.0,8007,16711.04079989958
2025-02-11 05:00:00,146844259.33336496,14437,837,135,0.0,13277,27747.806537660043
2025-02-11 06:00:00,49126793.636525266,11746,841,154,0.0,10600,44066.68124216977
2025-02-11 07:00:00,-32089300.133600008,8475,801,140,0.0,7379,24802.001231747716
2025-02-11 08:00:00,381171223.2165692,6653,765,133,0.0,5596,85376.32149202187
2025-02-11 09:00:00,72725130.63521178,7134,678,121,0.0,6255,53036.24150378342
2025-02-11 10:00:00,57097486.78448325,7395,793,123,0.0,6419,43499.32581633056
2025-02-11 11:00:00,-65762170.19515375,6440,808,139,0.0,5406,47373.713818332166
2025-02-11 12:00:00,54009186.38430241,10188,929,151,0.0,9069,38602.41736800628
2025-02-11 13:00:00,-70650477.13056245,9551,981,168,0.0,8262,44497.85060999545
